DeviceCategory,PremiumPDPPercentage,PremiumCategoryPagePercentage,FilteredBrand,AvgPrice,MinPrice,PremiumInCart,PDPContain35,Target
desktop,0,0,0,89,89,0,0,0
desktop,0.72727272727272729,0.5,0,210.80645161290323,175,1,1,1
mobile,1,0,0,112.82857142857142,60.6,1,0,1
desktop,0.7857142857142857,0.33333333333333331,2,121.10000000000001,5,1,1,1
desktop,1,0,0,215,215,,0,1
mobile,1,0.16666666666666666,0,109.77499999999999,73.2,,0,0
mobile,0.5,0,0,140.38947368421057,65.4,0,0,0
desktop,0,0,0,66,62.4,0,0,0
desktop,0,0.125,0,63.066666666666663,49.6,0,0,0
desktop,1,0,0,163,163,1,0,1
mobile,1,0,0,166.85714285714286,112,1,0,1
mobile,1,0,0,162,162,1,0,1
desktop,0.66666666666666663,0,0,137.4,135,1,0,1
mobile,1,0,0,204.5,143,1,0,1
desktop,0,0,0,56.469230769230784,39.6,0,0,0
mobile,0,0,0,66,66,0,1,0
desktop,1,0,0,113,113,1,1,1
mobile,1,0,0,313,313,1,0,1
desktop,0,0,0,68.363636363636374,56,0,1,0
desktop,1,0,0,119.19999999999999,106,1,1,1
mobile,0.5,0,0,121.33333333333333,58,1,0,1
mobile,0.76923076923076927,0.7142857142857143,20,207.22222222222226,119.4,1,0,1
mobile,0.88888888888888884,0,0,207.65714285714287,170.4,1,0,1
desktop,0,0,0,62.499999999999993,39,0,1,0
desktop,0.66666666666666663,0,2,94.666666666666671,13,1,1,1
tablet,0.70588235294117652,0,0,225,39,1,0,1
desktop,0.6428571428571429,0.1,6,144.8125,13,1,0,1
desktop,0,0,0,65,65,0,1,0
mobile,0,0,0,63.5,39,,1,0
mobile,1,0,6,186.26666666666665,145.2,1,0,1
desktop,0.5,0,0,342,342,1,0,1
desktop,0,0,0,69.555555555555543,57,0,1,0
desktop,0,0,0,64.4,63.6,0,0,0
desktop,0,0,0,57,57,0,0,0
desktop,1,0,0,118,118,1,0,1
desktop,0,0,0,66.916666666666686,49,0,1,0
mobile,0,0,0,60,54,0,0,0
desktop,0,0,0,54.800000000000004,48,0,1,0
desktop,0.33333333333333331,0,2,88.333333333333329,67,0,1,0
desktop,1,1,0,189,171.6,1,0,1
desktop,0,0,0,86,86,0,0,0
desktop,1,0,0,178,178,1,0,1
desktop,0,0,0,72.8,51.2,0,0,0
desktop,0.29411764705882354,0.47619047619047616,0,84.7231034482759,0.5,1,1,0
desktop,1,1,0,214,164,1,0,1
mobile,0,0,0,37.785,37.17,0,1,0
desktop,0,0,0,55.6,54,0,0,0
mobile,0,0,0,60.5,59,0,0,0
mobile,1,0,0,165,165,1,0,1
desktop,0.54545454545454541,0,2,90.911111111111126,8,1,0,1
mobile,1,0,0,151.13333333333333,113,1,0,1
tablet,0.33333333333333331,0,0,172,172,1,0,1
desktop,0.5,1,0,151,151,1,0,1
desktop,0,0,0,77,77,0,0,0
desktop,0.5,0,4,117,117,1,0,1
mobile,0.75,0.75,2,141.53333333333333,79.8,1,1,1
desktop,0.8,1,0,142,142,1,0,1
mobile,0.33333333333333331,0.5714285714285714,0,114.08333333333334,50,0,0,0
mobile,0,0,0,106,66,0,0,0
desktop,1,0.5,0,157.13333333333333,138,1,0,1
desktop,0,0,0,51.090909090909086,39.6,0,1,0
desktop,0,0,0,46,46,0,1,0
mobile,0,0,0,42.466666666666669,29.4,0,0,0
mobile,0,0,0,75.86666666666666,39.6,0,0,0
desktop,0,0,0,88.27272727272728,69,0,1,0
mobile,0,0.33333333333333331,0,27,19,0,1,0
desktop,0,0,0,58,58,,0,0
mobile,1,0,0,278,278,1,0,1
desktop,1,0,0,340,340,1,0,1
mobile,1,0.5,0,220.86666666666667,159.6,1,0,1
mobile,0,0,2,91.222222222222229,75,0,0,0
mobile,1,0,0,128.4,128.4,1,0,1
mobile,1,1,0,136,124,1,0,1
desktop,0.33333333333333331,0,0,86.82352941176471,71,0,0,0
mobile,0.23076923076923078,0,0,126.65853658536589,55.2,1,1,1
desktop,0,0,0,101.05555555555554,58,1,1,1
desktop,0.5,0,0,108,108,0,0,0
desktop,0,0,0,27.114285714285714,19,0,1,0
mobile,1,1,0,185.14285714285717,144,1,0,1
mobile,0.9285714285714286,0.15384615384615385,4,132.33333333333337,3,1,1,1
desktop,0,0,4,74.753846153846155,46.8,0,0,0
mobile,1,0.5,0,214,214,1,0,1
mobile,1,0,0,96,6,1,0,1
desktop,1,0,2,200,200,1,0,1
desktop,1,0,0,256,202,1,0,1
mobile,0,0,0,64,64,0,0,0
desktop,0,0.2,0,68.1,63.2,0,0,0
desktop,0,0,0,67,67,0,1,0
desktop,0,0,0,54,54,0,0,0
desktop,0,0,0,77.428571428571431,74,0,1,0
mobile,0,0,0,74,74,0,1,0
mobile,1,0,0,97.8,97.8,1,1,1
mobile,0.36,0,0,94.104166666666671,0.5,1,1,0
mobile,0,0.77777777777777779,0,89.61666666666666,46.8,0,0,0
mobile,0,0.33333333333333331,22,92,55,0,0,0
desktop,0.33333333333333331,0.75,0,209.59999999999997,64.8,1,0,1
desktop,0.5,0,0,117.5,74,1,1,1
desktop,0.7142857142857143,0.045454545454545456,4,113.64655172413792,13,1,1,1
mobile,0,0,0,71.5,49,0,1,0
mobile,1,1,0,263,263,1,0,1
mobile,0,0.8,2,91.2,74,0,0,0
mobile,0,0,0,89,89,0,0,0
mobile,1,0.5,0,136,136,1,0,1
desktop,0,0,0,60,60,0,1,0
desktop,0.7,0.9,4,168.2,151,1,1,1
desktop,1,0,0,172,172,1,0,1
desktop,0.75,0.625,0,187,159,1,0,1
desktop,0.5,0,0,107,107,1,0,1
mobile,1,0.16666666666666666,12,141.62500000000003,103,1,0,1
mobile,1,0,0,135,135,1,0,1
desktop,0.33333333333333331,0,0,98.199999999999989,58.8,0,0,0
mobile,0,0,0,77,77,0,0,0
desktop,0,0,0,70,70,,0,0
mobile,0,0,0,88.9090909090909,66,0,0,0
desktop,1,0,0,165,165,1,0,1
desktop,1,0,0,121,121,0,0,0
desktop,0.8571428571428571,0,2,173.52941176470588,143,1,0,1
mobile,0,0,2,74,74,0,1,0
mobile,0.8666666666666667,0.064935064935064929,0,171.34571428571437,93.17,1,1,1
desktop,1,0,0,179.5,175,1,0,1
desktop,0,0,0,71.86666666666666,58.8,0,0,0
mobile,0,0.16666666666666666,0,79.919999999999987,21.6,0,1,0
mobile,0.25,0.16666666666666666,8,370.5,276,1,0,1
mobile,0,0,0,70,70,0,1,0
desktop,0.5,0,2,172.75,160,1,1,1
desktop,0,0,0,184.5,172,1,0,1
desktop,0.041666666666666664,0,0,44.02352941176472,19,0,1,0
desktop,0.625,0.35714285714285715,0,153.1,102,1,0,1
desktop,0.2,0,4,101.67619047619047,24,1,1,0
mobile,1,0.33333333333333331,0,251,251,1,0,1
tablet,0,0,0,58.5,55,0,0,0
desktop,0.875,0.83333333333333337,10,352.875,256,1,0,1
mobile,0.14285714285714285,0,0,86.84999999999998,24.8,0,1,0
desktop,0.69444444444444442,0.25,10,78.270270270270274,11,1,1,1
mobile,0,0,0,103.2,86,0,0,0
mobile,1,0.375,26,183.125,105.6,1,0,1
desktop,0,0,0,163,163,1,0,1
mobile,0.16666666666666666,0.17647058823529413,2,110.50967741935484,37.17,0,1,0
mobile,0.25,0,0,201.72413793103448,48,1,0,1
mobile,0,0,0,59,59,0,1,0
desktop,0,0,0,77,77,0,0,0
mobile,0,0,0,92.5076923076923,45,0,0,0
mobile,0.73684210526315785,0.05,0,116.22388059701488,22,1,1,1
desktop,0.13043478260869565,0,0,37.76065573770493,19,1,1,0
mobile,1,0,0,164.20833333333337,124,1,0,1
desktop,1,0.5714285714285714,12,135,18,1,0,1
mobile,0,0,0,96.25,83,0,0,0
desktop,1,0,0,162,162,1,0,1
desktop,1,0,0,165,165,1,0,1
desktop,0,0,0,81.774193548387075,46,0,0,0
mobile,0,0,0,49,49,0,0,0
desktop,0,0.66666666666666663,0,55,49,0,0,0
tablet,1,0,0,164,146,1,1,1
desktop,0,0,0,53.466666666666661,46.8,0,0,0
mobile,0,1,0,101.35833333333333,69.6,0,1,0
desktop,0.8571428571428571,0.7,122,145.83333333333331,142,1,0,1
mobile,1,1,0,158.57894736842104,138,1,0,1
desktop,1,1,0,172,172,1,0,1
mobile,0,0,0,125,125,0,0,0
mobile,0,0,0,94,86,0,1,0
mobile,0,0,0,108,108,,0,1
mobile,1,0.25,2,203,203,1,0,1
desktop,0.33333333333333331,0,0,108.13333333333331,47.2,1,0,1
mobile,0,0,0,51.333333333333336,48,0,1,0
desktop,0,0,0,48,48,,0,0
mobile,0.2,0.4,0,91.823846153846162,34.51,0,1,0
desktop,0.88888888888888884,0.22222222222222221,4,159.66666666666666,122,1,0,1
mobile,0,0,0,80.111111111111114,45,0,0,0
desktop,0.5,0,0,137.95652173913047,30,1,1,1
desktop,0,0,0,86,86,0,0,0
desktop,1,0.5,2,100.33333333333334,66,1,0,1
mobile,0,0,0,132.6428571428572,108,0,1,0
desktop,0.25,0.25,0,89.550000000000011,45.6,1,0,1
mobile,0.33333333333333331,0,0,113.53333333333333,78.6,1,0,1
mobile,0,0,0,66.8,54,0,1,0
desktop,1,0.63636363636363635,2,242.1076923076923,136,1,1,1
mobile,0.75,0.16666666666666666,2,171.78571428571428,104,1,0,1
desktop,0,0,0,73.8,67,0,1,0
mobile,1,0.33333333333333331,22,223.53333333333333,143.4,1,0,1
desktop,1,0,0,79,79,1,1,1
desktop,0,0,0,134.4,134.4,0,1,0
desktop,1,0,0,160,143,1,0,1
mobile,0,0,0,76,76,0,1,0
desktop,0,0,0,55.047142857142859,35.31,0,1,0
mobile,0,0.3,0,91.239024390243912,21.6,0,1,0
mobile,0,0,0,119,119,,1,0
mobile,0,0,0,59.81818181818182,54,0,0,0
desktop,1,0,0,208,208,,0,1
desktop,0.91666666666666663,0.625,4,84.583333333333343,9,1,1,1
mobile,0,0,0,57.614285714285714,0.5,0,1,0
mobile,0,0,0,74,74,0,1,0
mobile,1,0,0,145.5,138,1,0,1
desktop,1,0,0,151,151,1,0,1
mobile,1,0,0,264.4,196.8,1,1,1
mobile,0,0,0,106,106,,0,0
desktop,0,0,0,109.44,69.6,0,0,0
desktop,0,0,0,102.24102564102563,69.6,0,0,0
desktop,0,0,0,109,109,0,0,0
mobile,0.4,0,0,239,239,1,0,1
mobile,0,0,0,73.88636363636364,52,0,1,0
mobile,0.33333333333333331,0.33333333333333331,0,82.613333333333344,43.84,1,1,0
mobile,0.25,0.33333333333333331,0,90.6,47,0,0,0
mobile,0,0,0,97.257142857142853,62.4,0,0,0
mobile,0,0,0,58,58,0,0,0
desktop,0,0,0,52.943999999999988,39.6,0,1,0
mobile,0.75,0.5,2,189.25,142,1,1,1
desktop,0.4,0,0,109.80000000000001,65,0,1,0
desktop,1,0,0,421,421,1,0,1
desktop,0,0,0,61,61,0,1,0
desktop,0,0,0,44,44,0,1,0
mobile,1,0,0,144.73333333333332,112.2,1,0,1
mobile,0,0,0,85,75,0,1,0
desktop,0,0,0,39,39,0,0,0
desktop,0,0,0,55.25,46,,1,0
desktop,0,0.4,0,64.8,64.8,0,0,0
desktop,1,0.5,2,208,208,1,0,1
mobile,0.14285714285714285,0,0,100.88000000000001,65.4,0,1,0
mobile,0,0,0,58,58,0,0,0
mobile,1,0,0,166.2,166.2,1,0,1
mobile,0,0,0,78.25,50,0,0,0
desktop,1,1,0,184.78947368421055,163,1,0,1
desktop,0,0.125,6,54.040000000000006,51.2,0,0,0
mobile,1,0,0,187.49999999999997,130,1,1,1
desktop,0.045454545454545456,0,0,56.612903225806463,19,1,1,0
mobile,0,0,0,61.030303030303024,54,0,0,0
mobile,0,0,0,105.625,89,0,1,0
desktop,0.875,0.33333333333333331,0,229.12625,36.51,1,1,1
mobile,0,0,0,74,74,0,1,0
desktop,1,0.25,0,308,308,1,0,1
desktop,1,0.2,8,41,23,1,1,1
desktop,0,0,0,58.000000000000007,48,0,0,0
mobile,0,0,0,104,104,0,1,0
mobile,0.052631578947368418,0.40740740740740738,8,81.638888888888886,39,0,1,0
desktop,0.8,0.5,12,106.69230769230771,67,0,1,0
desktop,0,0,0,44.8,44.8,,1,0
desktop,1,0,0,151,151,1,0,1
desktop,0,0,0,58.226666666666659,46.8,0,0,0
mobile,1,0.5,0,68.4,68.4,1,0,1
mobile,1,0.25,0,142,142,1,0,0
mobile,0.8,0.94117647058823528,10,177.5,128,1,1,1
mobile,0.33333333333333331,0,0,125.71428571428572,85,1,0,1
desktop,0,0,0,132,132,1,0,1
mobile,1,0,8,172,172,1,0,1
desktop,0.33333333333333331,1,0,174.41176470588243,156,1,0,1
mobile,1,0.45454545454545453,10,164.52941176470586,95,1,1,1
desktop,1,0,0,190,190,1,0,1
mobile,0,0,0,72.9,39,0,1,0
mobile,1,0,0,236,236,1,0,1
mobile,0,0,0,77.28,74,0,1,0
desktop,0,0,0,96,96,0,0,0
desktop,0,0,0,84.4,54,0,0,0
desktop,1,0,0,68.4,68.4,1,0,1
desktop,0.875,0.125,6,176.6323423423423,91.84,1,1,1
desktop,1,0.5,2,250.1,162.6,1,0,1
desktop,1,0,0,140,140,1,0,1
desktop,0,0,0,165,165,1,0,1
mobile,1,0.66666666666666663,14,182.46153846153848,122,1,0,1
desktop,0,0,0,106,106,0,1,0
mobile,0,0,0,114,114,0,1,0
desktop,1,0,0,143.25,131,1,0,1
mobile,0,0,0,80.7138888888889,19,0,1,0
desktop,1,0,0,187,172,1,0,1
desktop,0,0,0,54,54,0,0,0
mobile,1,0.5,20,169,151,1,0,1
desktop,1,1,6,218.33333333333334,187,1,0,1
desktop,0.73684210526315785,1,0,195.65454545454548,168,1,1,1
mobile,1,0.5,2,147.5,144,1,0,1
mobile,0.14285714285714285,0,0,117.78349999999998,48.5,1,1,0
desktop,1,0.25,0,92,92,1,0,1
desktop,0.92307692307692313,1,4,244.79999999999995,155,1,0,1
desktop,0.5,0,0,137,85,1,0,1
mobile,0,0,0,64.5,55,0,1,0
desktop,0,0,0,76.8,51.2,0,0,0
desktop,0,0,2,68,59,0,0,0
mobile,1,1,2,124,124,1,0,1
mobile,0,0.7,0,46.554545454545455,0.5,0,1,0
desktop,1,0,0,195,195,1,1,1
mobile,0.5,0,0,122,67,0,1,0
desktop,0,0,0,118,118,0,0,0
mobile,0.66666666666666663,0.42857142857142855,6,139.84864864864861,74.4,1,1,1
mobile,0,0,0,49.800000000000004,37.2,0,0,0
mobile,1,0,0,118.8,118.8,1,0,1
desktop,0,0.083333333333333329,0,87,86,0,0,0
mobile,0,0,0,39,0.5,0,1,0
desktop,0.6,0.5,4,117.57692307692309,57,1,0,1
desktop,0,0.5,0,51.2,51.2,0,0,0
mobile,0.6,0.90909090909090906,14,383.15000000000009,114,1,0,1
desktop,0,0,0,54.494117647058822,39.6,0,0,0
desktop,0,0,0,61.18181818181818,43,0,1,0
mobile,1,1,0,286,286,1,0,1
desktop,0.9,0,0,134.88888888888889,90,1,0,1
desktop,0,0,0,77,77,0,1,0
desktop,0.68421052631578949,0.41666666666666669,2,188.47058823529409,92,1,1,1
mobile,0,1,2,69.17,69.17,,0,0
desktop,0.66666666666666663,0,0,96.5,61,1,1,1
mobile,0,0.14285714285714285,0,70.272727272727266,50,0,1,0
desktop,1,0,0,220,220,1,0,1
mobile,0.84615384615384615,0.125,0,172.65333333333334,41.4,1,1,1
desktop,0.1,0.1,0,69.041666666666671,48,0,1,0
mobile,1,1,0,172,172,1,0,1
mobile,0.7142857142857143,0,0,111.953488372093,64.8,1,1,1
desktop,0,0,0,71,71,0,0,0
desktop,0.94117647058823528,1,0,282.78260869565219,171,1,1,1
mobile,0,0,0,82.376,59.88,0,1,0
desktop,0,0,0,54,54,,0,0
tablet,0,0,0,46.266666666666666,32.8,0,1,0
mobile,0.5714285714285714,0,0,126.15,52.8,1,1,1
desktop,0,0,0,64,52,0,1,0
mobile,0.6875,0,0,137.87826086956522,60,1,1,1
mobile,0,0,0,55,55,0,0,0
desktop,1,0,0,113.5,74,1,0,1
desktop,0,0,0,59.2,59.2,0,0,0
desktop,1,0.14285714285714285,0,254.99999999999997,168,1,1,1
mobile,0,0.5,2,361,345,,0,1
mobile,0,0.5,0,57,57,0,0,0
tablet,0.25,0.2,8,132.79423076923078,37.17,1,0,1
desktop,0.5,0,0,151,151,1,0,1
mobile,0.6,0,0,133.66666666666666,86,0,0,0
mobile,1,0,0,90,90,1,0,1
mobile,0.66666666666666663,0,0,137.46153846153842,104,1,1,1
desktop,1,0,0,142,142,,0,1
desktop,0.5,0.125,0,139.3967741935484,49.6,0,1,0
mobile,0,0,0,72.17,55,0,0,0
desktop,0,0,0,58,58,0,1,0
desktop,0,0.16666666666666666,0,54.057142857142857,48,0,1,0
mobile,0.5,0.4,0,161.73333333333332,18,1,0,1
desktop,0.91666666666666663,0.3,6,188.48148148148147,77,1,1,1
desktop,1,0,0,159,159,1,0,1
mobile,0,0,0,69.2142857142857,52,0,1,0
mobile,0,0,0,74,74,0,0,0
desktop,0,0,0,108,108,0,1,0
mobile,1,0,0,178,178,1,0,1
desktop,1,0,0,102,102,1,0,1
desktop,1,0.25,0,195.06666666666666,159.6,1,0,1
desktop,0.071428571428571425,0,0,149.72857142857146,69.6,0,0,0
desktop,0,0,0,69.6,69.6,0,0,0
desktop,0,0,0,108,108,0,0,0
mobile,0.8571428571428571,0.125,0,134.025,50,1,0,1
desktop,1,0,2,112,47,1,1,1
desktop,0.5,0.5,0,56,56,1,0,1
mobile,0.22222222222222221,0,0,115.41666666666666,59,1,0,1
desktop,1,0,2,151,151,1,0,1
desktop,0.9375,0.53333333333333333,22,192.12500000000006,173,1,0,1
mobile,0.75,0.33333333333333331,0,135.79130434782607,90.6,1,0,1
mobile,0,0,0,64.5,58,0,1,0
desktop,1,0,0,242.5,215,1,0,1
desktop,1,0,0,70,70,1,0,1
desktop,0.5,0,0,117,117,1,0,1
desktop,1,0,0,167.53333333333333,90.6,1,0,1
mobile,0.33333333333333331,0,0,259,259,1,0,1
mobile,0,0,0,60.615384615384613,56,0,0,0
desktop,1,0.33333333333333331,0,404.45714285714286,207.6,1,0,1
mobile,0,0,0,70,70,0,1,0
desktop,0.5,0,0,173.25,172,1,0,1
mobile,0,0.1111111111111111,0,67.555555555555557,48,0,0,0
mobile,1,0,0,278,278,1,0,1
mobile,0,0,0,86,86,0,1,0
mobile,0,0,0,83.125,66,0,0,0
desktop,0.25,0,0,114.4,59,0,0,0
mobile,1,0,0,140.68333333333334,71.4,1,0,1
mobile,0,0,0,48,48,0,1,0
desktop,0,0,0,26.5,19,0,1,0
desktop,1,0.55555555555555558,2,184,184,1,1,1
mobile,0,0,0,167,167,,0,1
desktop,1,0.33333333333333331,0,150.66666666666666,112,1,0,1
desktop,0,0,0,27,19,0,1,0
desktop,0.5714285714285714,0,0,129,129,1,0,1
mobile,0,0,2,101.8,62.4,0,0,0
desktop,1,0,0,144.75,142,1,0,1
desktop,1,0,0,291,291,1,0,1
mobile,0,0,0,54.571428571428569,46,0,1,0
mobile,1,1,22,65,65,1,0,1
mobile,1,0.25,28,237.6,90.6,1,0,1
mobile,0.33333333333333331,0,0,107.82352941176472,50,0,1,0
mobile,0,0.5,0,104,104,0,1,0
mobile,1,1,0,194.29999999999995,164,1,0,1
desktop,1,0.875,4,391.35714285714283,224,1,1,1
mobile,0.33333333333333331,0,0,120.2,71,0,0,0
desktop,1,1,0,165,165,1,0,1
desktop,0,0,0,50.071428571428577,19,0,1,0
desktop,1,0,0,274.33333333333331,259,1,0,1
mobile,0.4,0,0,130.8,108,0,0,0
mobile,0,0,0,108,108,0,1,0
desktop,1,0,0,211,211,1,0,1
mobile,0,0,0,74.805555555555543,47,0,1,0
desktop,0,0,0,52,52,0,1,0
desktop,1,0.5,2,269.11764705882359,179,1,0,1
desktop,1,0.5,2,210.29411764705881,175,1,0,1
desktop,0,0,0,67,67,0,1,0
desktop,0.94117647058823528,0.42857142857142855,0,182.18415841584167,49.8,1,1,1
mobile,0,0,0,64.066666666666663,41.4,0,0,0
desktop,0,0,0,59.647311827956976,19,0,1,0
mobile,0,0,0,61.575757575757585,48,0,0,0
mobile,0.72222222222222221,0.27777777777777779,80,155.2076923076923,64.8,1,0,1
desktop,1,0.72222222222222221,2,168,125,1,0,1
desktop,1,0,2,163,163,1,0,1
desktop,1,0,0,215.6,131,1,0,1
desktop,0.875,0.66666666666666663,2,294.75,195,1,0,1
desktop,1,0,0,135,135,1,0,1
mobile,0,0,0,61.333333333333336,45,0,0,0
mobile,0.25,0.15384615384615385,0,132.45161290322582,74,1,1,1
mobile,1,0,4,149.06666666666666,101.4,1,0,1
desktop,0.83333333333333337,0,4,183.921052631579,143,1,0,1
mobile,1,0,0,167.71250000000003,132,1,1,1
mobile,0,0,0,59,59,0,1,0
desktop,0.4,0.4,0,170.74647887323943,156,1,0,1
mobile,0,0,0,59,59,0,1,0
mobile,0,0,0,93.4,55,0,0,0
mobile,0,0,0,100.9125,64.8,0,1,0
mobile,0,0,0,87.375,57,0,0,0
desktop,0,0,0,48.5,47,0,1,0
desktop,1,0.5,0,120,112,1,0,1
mobile,0,0,0,86.285714285714292,85,0,0,0
desktop,1,0,0,142,142,1,0,1
desktop,1,0.25,16,213.66666666666666,208,1,0,1
mobile,0,0,0,102.42857142857142,80,0,0,0
tablet,1,0,0,124.33333333333334,122,1,0,1
mobile,0,0,0,104,104,0,1,0
mobile,1,0,0,117,117,1,0,1
desktop,0,0.25,0,49.362272727272732,37.17,0,0,0
desktop,0,0,0,48.285714285714285,44,0,1,0
desktop,0,0,0,76,76,0,1,0
desktop,1,1,0,235,235,1,0,1
desktop,0.5,0,0,111.6,51.2,1,0,1
desktop,1,0.5,0,212,212,1,0,1
desktop,0.7,0.53846153846153844,0,144.75,134,0,1,0
desktop,1,0,0,124,124,1,0,1
mobile,0.88235294117647056,0,0,187.63333333333335,54,1,1,1
desktop,0,0,0,74.92307692307692,65,0,1,0
desktop,0.33333333333333331,0,0,60.333333333333336,58,0,1,0
mobile,0.875,0.55555555555555558,18,126.05833333333334,71,,1,0
mobile,1,0.5,0,189,174,1,0,1
desktop,0.8571428571428571,0,2,150.33333333333334,143,1,0,1
desktop,1,1,0,161.55555555555554,122,1,0,1
desktop,0.41176470588235292,0.052631578947368418,116,101.91799999999999,29.17,1,0,1
mobile,1,1,0,132.4,118,1,0,1
desktop,0.8,0,0,110.80000000000001,10,1,0,1
mobile,0,0,0,69.6,69.6,0,0,0
mobile,1,0,0,79.5,66,1,0,1
mobile,1,0,0,176.75555555555556,149.6,1,0,1
mobile,0.14285714285714285,0,0,94.6315789473684,67,0,1,0
desktop,0,0,0,140,140,0,0,0
desktop,0,0,0,56,48,0,0,0
mobile,0,0,0,57,57,0,0,0
desktop,0,0,0,57.428571428571431,48,0,0,0
desktop,0.875,0.48,4,268.36363636363643,124,1,1,1
mobile,0.33333333333333331,0,0,115.52941176470587,91,0,0,0
desktop,1,0.6,0,194,194,1,0,1
desktop,0,0,0,107,107,0,1,0
desktop,0,0,0,49,49,0,1,0
desktop,0,0,0,70,70,0,1,0
desktop,0,0,0,46,46,0,1,0
desktop,1,0.33333333333333331,0,296,296,1,0,1
mobile,0,0,0,89.547619047619051,0.5,0,0,0
mobile,0,0,0,66.125,54,0,1,0
desktop,0,0,0,58.816666666666663,46.8,0,0,0
mobile,0.55555555555555558,0.52,20,160.7692307692308,51,1,0,1
mobile,0,0,0,238,238,,0,1
tablet,0.47826086956521741,0.7142857142857143,2,266.60000000000008,185,1,0,1
desktop,0.89473684210526316,0,0,155.14102564102566,11,1,1,1
mobile,1,0,2,151,151,1,0,1
desktop,0.66666666666666663,0,0,123.33333333333333,96,1,1,1
mobile,1,0,0,165,165,1,0,1
mobile,0,0,0,96,96,0,0,0
mobile,0,0,20,49,49,0,1,0
desktop,1,0,0,187,187,1,0,1
mobile,0.25,0,0,126.10000000000001,74,1,0,1
mobile,1,0.2,4,132.63461538461536,112,1,0,1
desktop,0,0,0,50,50,0,1,0
mobile,0,0,0,108,104,0,0,0
mobile,0,0,0,104,104,0,1,0
mobile,0,0,0,79.366666666666674,41.4,0,0,0
desktop,0,0,0,409,409,1,0,1
desktop,0.33333333333333331,0,0,108.35714285714286,70,0,1,0
mobile,1,0,0,173.0625,143,1,0,1
mobile,0.9,0.8571428571428571,0,153.43478260869566,108,1,0,1
desktop,0,0,0,61.094736842105263,49.8,0,0,0
desktop,0,0,0,64.8,64.8,0,0,0
mobile,1,0,0,152.63333333333335,75.6,1,0,1
desktop,1,0,2,137.71428571428569,112,1,0,1
mobile,0.18181818181818182,0,0,170.30599999999998,46.51,1,0,1
mobile,0,0,0,91,91,0,0,0
desktop,1,0,0,241,241,1,0,1
desktop,0,0,0,54,54,0,0,0
mobile,0,0,0,32.5,19,0,1,0
desktop,0,0,0,55.585714285714282,41.4,0,0,0
desktop,1,0.25,0,219,199,1,0,1
desktop,1,0.77777777777777779,2,192.52380952380955,122,1,1,1
mobile,0,0,0,77.460000000000008,45,0,0,0
desktop,0.66666666666666663,0.5714285714285714,2,257.231,69.31,1,0,1
desktop,0.75,0.75,0,155.25,54,0,0,0
desktop,0,0.25,10,107,107,0,0,0
mobile,0,0,0,68.8,55,0,0,0
mobile,0,0,0,74,74,0,1,0
desktop,1,0,0,132,132,1,0,1
desktop,0,0,0,59,59,0,1,0
desktop,0,0,0,76,76,0,0,0
mobile,0.66666666666666663,0.75,0,152.05555555555554,138,1,1,1
mobile,0,0,0,62.35,39.6,0,0,0
mobile,0,0,0,66,66,0,0,0
desktop,0.8,0.2,4,225,225,1,1,1
desktop,0,0,0,46,46,0,1,0
mobile,1,0,0,179,179,1,0,1
mobile,0.7142857142857143,0,0,183.4,96,,1,0
mobile,0.6,0,0,112.93333333333334,75,1,0,1
desktop,1,0,0,172,172,1,0,1
desktop,0.77777777777777779,0,0,154.1395348837209,121,1,0,1
mobile,0.6,0.5,12,287.17142857142858,238,1,0,1
desktop,0,0.125,0,82.666666666666671,74,0,1,0
desktop,0,0,0,82.5,65,0,1,0
mobile,0,0,0,46.8,46.8,0,0,0
mobile,0,0,0,112.05853658536584,54,0,0,0
desktop,1,0,0,173,173,1,0,1
mobile,1,0.4,2,185.06282722513095,126,1,0,1
mobile,1,0.8666666666666667,2,150.258064516129,30,1,0,1
desktop,1,0,4,315,315,1,1,1
desktop,1,0,0,117,117,1,0,1
mobile,0.8,0.5714285714285714,6,161.56363636363639,88.8,1,0,1
desktop,0,0,0,48,48,0,0,0
mobile,0.8571428571428571,0,4,144.26666666666668,101.4,1,0,1
desktop,0,0.33333333333333331,0,94.777777777777771,69,0,1,0
mobile,1,0,4,163,163,1,0,1
mobile,1,1,10,127.12500000000001,80,1,0,1
mobile,0,0,0,93,93,0,0,0
mobile,0,0.8,0,60.877500000000012,45.17,0,1,0
mobile,0,0,0,85.3076923076923,76,,0,0
desktop,0,0,0,64.230769230769241,54,0,0,0
tablet,0.5,0.33333333333333331,2,103.5,55,1,1,1
desktop,1,0,0,280.8,280.8,1,0,1
mobile,0,0,0,71.142857142857139,65,0,1,0
desktop,0,0.33333333333333331,0,53.7,50,0,0,0
mobile,0.8571428571428571,1,0,289.57142857142856,77,1,0,0
desktop,1,0,0,80.4,80.4,1,0,1
desktop,0,0,0,96.25,54,0,1,0
mobile,0,0,0,70,45,0,0,0
mobile,0,0,0,44,44,,1,0
desktop,0,0,0,49,49,0,0,0
desktop,0.25,0.2,0,89.533333333333331,64,0,1,0
mobile,0,0,0,83,50,,1,0
desktop,1,0.7142857142857143,0,236,236,1,0,1
mobile,0.33333333333333331,0,0,107.85714285714286,70,0,1,0
desktop,0.125,0,0,82.1111111111111,48,1,1,0
mobile,1,0,0,151,151,,0,1
mobile,0.5,0,0,144.6,114,0,1,0
